book_slug,book_title,speech_index,speech_title,speaker,section,source_file,output_file
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,22,"While there is a lower class, I am in it",Eugene V. Debs,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/022_while-there-is-a-lower-class-i-am-in-it.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,23,A fit country for heroes to live in,David Lloyd George,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/023_a-fit-country-for-heroes-to-live-in.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,24,American I was born,"Henry Cabot Lodge Washington, DC, 12 August 1919",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/024_american-i-was-born.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,25,Man will see the truth,"Woodrow Wilson,",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/025_man-will-see-the-truth.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,26,A man as low and mean as I can picture,Alfred E. Smith,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/026_a-man-as-low-and-mean-as-i-can-picture.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,27,The eyes of the whole Empire are on Ireland today,George V,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/027_the-eyes-of-the-whole-empire-are-on-ireland-today.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,28,Non-violence is the first article of my faith,Mahatma Gandhi,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/028_non-violence-is-the-first-article-of-my-faith.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,29,A message to every land where the Jewish race is scattered,A. J. Balfour,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/029_a-message-to-every-land-where-the-jewish-race-is-scattered.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,30,The sounds of England,Stanley Baldwin,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/030_the-sounds-of-england.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,31,The life of the Negro race has been a life of tragedy,Clarence Darrow,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/031_the-life-of-the-negro-race-has-been-a-life-of-tragedy.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,32,"I am never be guilty, never",Nicola Sacco and Bartolomeo Vanzetti,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/032_i-am-never-be-guilty-never.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,33,Rugged individualism,Herbert Hoover,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/033_rugged-individualism.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,34,The nation has to be mobilized,Oswald Mosley,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/034_the-nation-has-to-be-mobilized.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,35,We are not on trial,Ramsay MacDonald,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/035_we-are-not-on-trial.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,36,Either we do it -- or they crush us,Joseph Stalin,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/036_either-we-do-it-or-they-crush-us.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,37,Bolshevism run mad,Philip Snowden,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/037_bolshevism-run-mad.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,38,An indomitable aggressive spirit,Adolf Hitler,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/038_an-indomitable-aggressive-spirit.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,39,The bomber will always get through,Stanley Baldwin,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/039_the-bomber-will-always-get-through.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,40,The only thing we have to fear is fear itself,Franklin Delano Roosevelt,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/040_the-only-thing-we-have-to-fear-is-fear-itself.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,41,The supreme justiciar of the German people,Adolf Hitler,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/041_the-supreme-justiciar-of-the-german-people.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,42,England again dares to be great,Oswald Mosley,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/042_england-again-dares-to-be-great.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,43,They shall not pass,La Pasionaria (Dolores Ibárruri),,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/043_they-shall-not-pass.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,44,The forces of selfishness and of lust for power met their match,Franklin Delano Roosevelt,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/044_the-forces-of-selfishness-and-of-lust-for-power-met-their-match.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,45,The locust years,Winston Churchill,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/045_the-locust-years.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,46,I shall always trust the instincts of our democratic people,Stanley Baldwin,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/046_i-shall-always-trust-the-instincts-of-our-democratic-people.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,47,The Jews carry Palestine in their hearts,Chaim Weizmann,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/047_the-jews-carry-palestine-in-their-hearts.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,48,I have determined to renounce the Throne,Edward VIII,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/048_i-have-determined-to-renounce-the-throne.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,49,The House today is a theatre which is being watched by the whole world,Stanley Baldwin,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/049_the-house-today-is-a-theatre-which-is-being-watched-by-the-whole-world.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,50,God Save the King,Edward VIII,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/050_god-save-the-king.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,51,I stake my life,Leon Trotsky,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/051_i-stake-my-life.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,52,The oppression is growing,Martin Niemöller,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/052_the-oppression-is-growing.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,53,My patience is now at an end,"Adolf Hitler Berlin, 26 September 1938",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/053_my-patience-is-now-at-an-end.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,54,Peace for our time,Neville Chamberlain,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/054_peace-for-our-time.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,55,My head erect,Duff Cooper,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/055_my-head-erect.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,56,A total and unmitigated defeat,Winston Churchill,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/056_a-total-and-unmitigated-defeat.md
